job_id,subtime,start_time,finish_time,waiting_time
2,10,10.0,67.0,0.0
3,12,12.0,80.0,0.0
1,7,7.0,81.0,0.0
4,29,34.0,113.0,5.0
7,39,81.0,136.0,42.0
5,32,72.0,147.0,40.0
6,38,80.0,165.0,42.0
8,43,118.0,168.0,75.0
9,43,136.0,197.0,93.0
10,48,147.0,215.0,99.0
11,57,168.0,230.0,111.0
12,60,170.0,256.0,110.0
18,93,197.0,267.0,104.0
14,75,230.0,291.0,155.0
13,71,220.0,313.0,149.0
19,100,272.0,349.0,172.0
15,76,256.0,363.0,180.0
16,77,291.0,371.0,214.0
17,89,313.0,396.0,224.0
20,104,363.0,444.0,259.0
24,128,371.0,445.0,243.0
22,116,349.0,447.0,233.0
21,111,401.0,458.0,290.0
25,146,447.0,504.0,301.0
23,116,445.0,534.0,329.0
31,173,444.0,537.0,271.0
26,154,458.0,559.0,304.0
27,156,504.0,582.0,348.0
28,157,534.0,612.0,377.0
29,161,542.0,620.0,381.0
32,173,559.0,649.0,386.0
30,169,587.0,673.0,418.0
68,413,620.0,690.0,207.0
33,173,612.0,692.0,439.0
34,174,654.0,723.0,480.0
35,180,673.0,733.0,493.0
36,181,692.0,774.0,511.0
37,194,723.0,781.0,529.0
39,219,733.0,800.0,514.0
38,199,728.0,828.0,529.0
40,223,779.0,864.0,556.0
42,227,800.0,876.0,573.0
41,226,781.0,884.0,555.0
43,228,828.0,906.0,600.0
44,235,864.0,939.0,629.0
45,243,876.0,950.0,633.0
46,245,889.0,973.0,644.0
47,256,911.0,1007.0,655.0
48,262,944.0,1012.0,682.0
53,283,973.0,1034.0,690.0
49,265,950.0,1045.0,685.0
51,273,1012.0,1083.0,739.0
50,269,1012.0,1096.0,743.0
61,351,1034.0,1102.0,683.0
52,280,1050.0,1145.0,770.0
54,289,1083.0,1177.0,794.0
55,306,1096.0,1182.0,790.0
56,313,1102.0,1187.0,789.0
57,316,1145.0,1212.0,829.0
60,349,1187.0,1254.0,838.0
59,332,1182.0,1265.0,850.0
58,319,1177.0,1266.0,858.0
62,358,1217.0,1289.0,859.0
65,393,1266.0,1312.0,873.0
66,403,1289.0,1324.0,886.0
63,376,1254.0,1325.0,878.0
64,379,1265.0,1332.0,886.0
67,404,1317.0,1385.0,913.0
69,420,1325.0,1391.0,905.0
70,428,1332.0,1405.0,904.0
95,653,1390.0,1458.0,737.0
71,431,1385.0,1462.0,954.0
72,453,1391.0,1477.0,938.0
73,458,1405.0,1508.0,947.0
75,499,1467.0,1531.0,968.0
74,475,1463.0,1539.0,988.0
76,524,1477.0,1553.0,953.0
77,525,1513.0,1599.0,988.0
78,534,1531.0,1610.0,997.0
79,553,1539.0,1639.0,986.0
82,577,1610.0,1664.0,1033.0
81,559,1599.0,1670.0,1040.0
80,553,1553.0,1674.0,1000.0
83,577,1639.0,1733.0,1062.0
85,602,1670.0,1745.0,1068.0
86,610,1674.0,1748.0,1064.0
84,590,1669.0,1773.0,1079.0
87,623,1738.0,1789.0,1115.0
96,657,1745.0,1817.0,1088.0
88,637,1748.0,1856.0,1111.0
89,637,1773.0,1863.0,1136.0
90,638,1789.0,1880.0,1151.0
100,673,1817.0,1903.0,1144.0
92,648,1863.0,1921.0,1215.0
91,639,1856.0,1948.0,1217.0
93,651,1880.0,1952.0,1229.0
97,663,1926.0,1999.0,1263.0
98,666,1948.0,2023.0,1282.0
99,672,1952.0,2024.0,1280.0
94,652,1921.0,2025.0,1269.0
