id,energy_consumption,energy_effective,energy_waste
0,425250.0,418950.0,6300.0
1,425250.0,418950.0,6300.0
2,425250.0,418950.0,6300.0
3,425250.0,418950.0,6300.0
4,425250.0,418950.0,6300.0
5,423039.0,415380.0,7659.0
6,425250.0,416850.0,8400.0
7,425250.0,417480.0,7770.0
8,413190.0,401520.0,11670.0
9,420225.0,405090.0,15135.0
10,420225.0,405090.0,15135.0
11,417009.0,399000.0,18009.0
12,417009.0,399000.0,18009.0
13,423039.0,410550.0,12489.0
14,425250.0,414960.0,10290.0
15,425250.0,414960.0,10290.0
16,425250.0,414960.0,10290.0
17,425250.0,414960.0,10290.0
18,410376.0,392910.0,17466.0
19,425250.0,416220.0,9030.0
20,389874.0,371490.0,18384.0
21,408768.0,393750.0,15018.0
22,413190.0,397740.0,15450.0
23,393693.0,375480.0,18213.0
24,371181.0,355320.0,15861.0
25,389472.0,373380.0,16092.0
26,407160.0,390600.0,16560.0
27,397311.0,375060.0,22251.0
28,339423.0,316470.0,22953.0
29,371382.0,355950.0,15432.0
30,330177.0,308910.0,21267.0
