id,energy_consumption,energy_effective,energy_waste
0,382059.0,349440.0,32619.0
1,382059.0,349440.0,32619.0
2,380652.0,347340.0,33312.0
3,380652.0,347340.0,33312.0
4,380652.0,347340.0,33312.0
5,380652.0,347340.0,33312.0
6,382260.0,349020.0,33240.0
7,365979.0,322770.0,43209.0
8,346683.0,296730.0,49953.0
9,361356.0,314160.0,47196.0
10,363768.0,317730.0,46038.0
11,363768.0,317730.0,46038.0
12,340854.0,287700.0,53154.0
13,352713.0,301770.0,50943.0
14,319347.0,271320.0,48027.0
15,346884.0,296310.0,50574.0
16,350301.0,299460.0,50841.0
17,334221.0,288330.0,45891.0
18,325377.0,279300.0,46077.0
19,330402.0,284340.0,46062.0
20,332412.0,284970.0,47442.0
21,322563.0,278040.0,44523.0
22,335226.0,291060.0,44166.0
23,346884.0,300300.0,46584.0
24,345477.0,297150.0,48327.0
25,339849.0,292320.0,47529.0
26,330000.0,286020.0,43980.0
27,337236.0,289590.0,47646.0
28,289800.0,241500.0,48300.0
29,269499.0,223860.0,45639.0
30,218043.0,175560.0,42483.0
