dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,,0.0,4.0,0 1 2 3 4 5 6 7 8 9,-1,
base,active,,0.0,18.0,10 11 12 13 14 15 16,-1,
base,active,,0.0,23.0,17 18 19 20 21 22 23 24 25 26 27 28 29 30,-1,
base,active,,4.0,53.0,0 1 2 3 4 5 6 7 8 9,1,False
base,active,,18.0,118.0,10 11 12 13 14 15 16,2,False
base,switching_off,,23.0,28.0,26 27 28 29 30,-2,
base,active,,23.0,69.0,17 18 19 20 21 22 23 24 25,3,False
base,sleeping,,28.0,53.0,26 27 28 29,-4,
base,sleeping,,28.0,180.0,30,-4,
base,active,,53.0,58.0,7 8 9,-1,
base,switching_on,,53.0,58.0,26 27 28 29,-3,
base,active,,53.0,189.0,0 1 2 3 4 5 6,4,False
base,active,,58.0,79.0,7 8 9 26 27 28 29,5,False
base,active,,69.0,82.0,17 18 19 20 21,-1,
base,active,,69.0,92.0,22 23 24 25,-1,
base,active,,79.0,82.0,7 8 9,-1,
base,active,,79.0,102.0,26 27 28 29,-1,
base,active,,82.0,98.0,7 8 9 17 18 19 20 21,6,False
base,switching_off,,92.0,97.0,22 23 24 25,-2,
base,sleeping,,97.0,128.0,22,-4,
base,sleeping,,97.0,144.0,23 24 25,-4,
base,active,,98.0,105.0,7 8 9 17 18 19 20 21,-1,
base,switching_off,,102.0,107.0,26 27 28 29,-2,
base,switching_off,,105.0,110.0,7 8 9 17 18 19 20 21,-2,
base,sleeping,,107.0,144.0,26 27 28,-4,
base,sleeping,,107.0,180.0,29,-4,
base,sleeping,,110.0,125.0,7,-4,
base,sleeping,,110.0,128.0,8 9 17 18 19 20 21,-4,
base,active,,118.0,130.0,10 11 12 13 14 15 16,-1,
base,switching_on,,125.0,130.0,7,-3,
base,switching_on,,128.0,133.0,8 9 17 18 19 20 21 22,-3,
base,active,,130.0,131.0,7 10 11 12 13 14 15 16,7,False
base,active,,131.0,143.0,7 10 11 12 13,-1,
base,active,,131.0,149.0,14 15 16,-1,
base,active,,133.0,193.0,8 9 17 18 19 20 21 22,8,False
base,active,,143.0,180.0,7 10 11 12 13,9,False
base,switching_on,,144.0,149.0,23 24 25 26 27 28,-3,
base,active,,149.0,151.0,14 15 16 23 24 25 26 27 28,10,False
base,active,,151.0,165.0,14 15 16 23 24 25 26 27,-1,
base,active,,151.0,174.0,28,-1,
base,active,,165.0,267.0,14 15 16 23 24 25 26 27,11,False
base,switching_off,,174.0,179.0,28,-2,
base,sleeping,,179.0,180.0,28,-4,
base,active,,180.0,185.0,7 10 11 12 13,-1,
base,switching_on,,180.0,185.0,28 29 30,-3,
base,active,,185.0,186.0,7 10 11 12 13 28 29 30,12,False
base,active,,186.0,272.0,7 10 11 12 13 28 29 30,13,False
base,active,,189.0,203.0,0 1 2 3 4 5 6,-1,
base,active,,193.0,216.0,8 9 17 18 19 20 21 22,-1,
base,active,,203.0,210.0,0 1 2 3 4 5 6,14,False
base,active,,210.0,225.0,0 1 2 3 4 5 6,-1,
base,switching_off,,216.0,221.0,8 9 17 18 19 20 21 22,-2,
