id,energy_consumption,energy_effective,energy_waste
0,260025.0,252420.0,7605.0
1,260025.0,252420.0,7605.0
2,260025.0,252420.0,7605.0
3,260025.0,252420.0,7605.0
4,260025.0,252420.0,7605.0
5,260025.0,252420.0,7605.0
6,260025.0,248220.0,11805.0
7,261030.0,252420.0,8610.0
8,261030.0,257250.0,3780.0
9,261030.0,257250.0,3780.0
10,261030.0,257250.0,3780.0
11,261030.0,257250.0,3780.0
12,261030.0,257250.0,3780.0
13,261030.0,257250.0,3780.0
14,251382.0,233730.0,17652.0
15,244146.0,225120.0,19026.0
16,255603.0,246120.0,9483.0
17,255603.0,244650.0,10953.0
18,261030.0,254940.0,6090.0
19,261030.0,246120.0,14910.0
20,241935.0,231630.0,10305.0
21,256005.0,233940.0,22065.0
22,252588.0,222810.0,29778.0
23,240930.0,211890.0,29040.0
24,237111.0,210630.0,26481.0
25,210579.0,183330.0,27249.0
26,214800.0,180390.0,34410.0
