dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,,0.0,1.0,4 5 6 7 8 9,-1,
base,active,,0.0,5.0,10 11 12 13 14 15,-1,
base,active,,0.0,9.0,16 17 18 19 20 21 22,-1,
base,active,,0.0,14.0,23 24 25 26 27,-1,
base,active,,0.0,54.0,0 1 2 3,1,True
base,active,,1.0,65.0,4 5 6 7 8 9,2,True
base,active,,5.0,48.0,10 11 12 13 14 15,3,False
base,active,,9.0,95.0,16 17 18 19 20 21 22,4,True
base,active,,14.0,90.0,23 24 25 26 27,5,True
base,active,,48.0,54.0,10 11 12 13,-1,
base,active,,48.0,65.0,14,-1,
base,active,,48.0,76.0,15,-1,
base,active,,54.0,108.0,0 1 2 3 10 11 12 13,6,True
base,active,,65.0,101.0,4 5 6 7 8 9 14,7,True
base,switching_off,,76.0,81.0,15,-2,
base,sleeping,,81.0,90.0,15,-4,
base,active,,90.0,95.0,23 24 25 26 27,-1,
base,switching_on,,90.0,95.0,15,-3,
base,active,,95.0,123.0,22,-1,
base,active,,95.0,126.0,16 17 18 19 20 21,9,True
base,active,,95.0,139.0,15 23 24 25 26 27,8,True
base,active,,101.0,126.0,14,-1,
base,active,,101.0,149.0,4 5 6 7 8 9,10,False
base,active,,108.0,126.0,13,-1,
base,active,,108.0,156.0,0 1 2 3 10 11 12,11,False
base,switching_off,,123.0,128.0,22,-2,
base,active,,126.0,139.0,20 21,-1,
base,active,,126.0,161.0,13 14 16 17 18 19,12,True
base,sleeping,,128.0,149.0,22,-4,
base,active,,139.0,170.0,15 20 21 23 24 25 26 27,13,False
base,active,,149.0,154.0,4 5 6 7 8 9,-1,
base,switching_on,,149.0,154.0,22,-3,
base,active,,154.0,221.0,4 5 6 7 8 9 22,14,False
base,active,,156.0,209.0,0 1 2 3 10 11 12,15,True
base,active,,161.0,170.0,19,-1,
base,active,,161.0,215.0,13 14 16 17 18,16,False
base,active,,170.0,198.0,27,-1,
base,active,,170.0,222.0,23 24 25 26,18,False
base,active,,170.0,231.0,15 19 20 21,17,True
base,switching_off,,198.0,203.0,27,-2,
base,sleeping,,203.0,209.0,27,-4,
base,active,,209.0,214.0,0 1 2 3 10 11 12,-1,
base,switching_on,,209.0,214.0,27,-3,
base,active,,214.0,300.0,0 1 2 3 10 11 12 27,19,True
base,active,,215.0,251.0,13 14 16 17 18,27,False
base,active,,221.0,231.0,22,-1,
base,active,,221.0,291.0,4 5 6 7 8 9,20,True
base,active,,222.0,231.0,23 24 25,-1,
base,active,,222.0,250.0,26,-1,
base,active,,231.0,289.0,15 19 20 21 22 23 24 25,21,True
base,switching_off,,250.0,255.0,26,-2,
base,active,,251.0,260.0,13 14 16 17 18,-1,
base,switching_on,,255.0,260.0,26,-3,
base,active,,260.0,300.0,13 14 16 17 18 26,23,True
base,active,,289.0,300.0,25,-1,
base,active,,289.0,330.0,15 19 20 21 22 23 24,22,True
base,active,,291.0,343.0,4 5 6 7 8 9,24,False
base,active,,300.0,328.0,27,-1,
base,active,,300.0,337.0,0 1 2 3 10 11 12,25,True
base,active,,300.0,353.0,13 14 16 17 18 25 26,26,True
base,switching_off,,328.0,333.0,27,-2,
base,active,,330.0,360.0,15 19 20 21 22 23 24,28,True
base,sleeping,,333.0,343.0,27,-4,
base,active,,337.0,384.0,0 1 2 3 10 11 12,29,False
base,active,,343.0,348.0,4 5 6 7 8 9,-1,
base,switching_on,,343.0,348.0,27,-3,
base,active,,348.0,384.0,4 5 6 7 8 9 27,30,True
base,active,,353.0,381.0,26,-1,
base,active,,353.0,421.0,13 14 16 17 18 25,31,True
base,active,,360.0,388.0,15 19 20 21 22 23 24,32,True
base,switching_off,,381.0,386.0,26,-2,
base,active,,384.0,388.0,12,-1,
base,active,,384.0,412.0,27,-1,
base,active,,384.0,425.0,0 1 2 3 4 5,33,True
base,active,,384.0,439.0,6 7 8 9 10 11,34,True
base,sleeping,,386.0,425.0,26,-4,
base,switching_off,,388.0,393.0,23 24,-2,
base,active,,388.0,430.0,12 15 19 20 21 22,35,True
base,sleeping,,393.0,421.0,23 24,-4,
base,switching_off,,412.0,417.0,27,-2,
base,sleeping,,417.0,665.0,27,-4,
base,active,,421.0,426.0,13 14 16 17 18 25,-1,
base,switching_on,,421.0,426.0,23 24,-3,
base,active,,425.0,430.0,0 1 2 3 4 5,-1,
base,switching_on,,425.0,430.0,26,-3,
base,active,,426.0,456.0,13 14 16 17 18 23 24 25,36,False
