id,energy_consumption,energy_effective,energy_waste
0,283425.0,266700.0,16725.0
1,280812.0,271530.0,9282.0
2,269556.0,260400.0,9156.0
3,266541.0,257670.0,8871.0
4,286440.0,279510.0,6930.0
5,286440.0,279510.0,6930.0
6,286440.0,274470.0,11970.0
7,286440.0,274470.0,11970.0
8,286440.0,274470.0,11970.0
9,286440.0,274470.0,11970.0
10,286440.0,275520.0,10920.0
11,280410.0,261030.0,19380.0
12,284631.0,264810.0,19821.0
13,282018.0,261660.0,20358.0
14,282018.0,257880.0,24138.0
15,280812.0,262080.0,18732.0
16,282018.0,265860.0,16158.0
17,282018.0,265860.0,16158.0
18,282018.0,265860.0,16158.0
19,284631.0,266280.0,18351.0
20,284631.0,267750.0,16881.0
21,284631.0,267750.0,16881.0
22,278400.0,255990.0,22410.0
23,270360.0,249270.0,21090.0
24,249255.0,196770.0,52485.0
25,258300.0,222180.0,36120.0
26,209256.0,156030.0,53226.0
27,180915.0,134820.0,46095.0
