id,energy_consumption,energy_effective,energy_waste
0,658773.0,645960.0,12813.0
1,658773.0,645960.0,12813.0
2,624000.0,605220.0,18780.0
3,659778.0,648270.0,11508.0
4,666210.0,653940.0,12270.0
5,656361.0,641550.0,14811.0
6,656361.0,641550.0,14811.0
7,629427.0,609840.0,19587.0
8,638874.0,619920.0,18954.0
9,619578.0,599550.0,20028.0
10,622794.0,603120.0,19674.0
11,655758.0,642180.0,13578.0
12,583599.0,553770.0,29829.0
13,650532.0,635460.0,15072.0
14,580785.0,552300.0,28485.0
15,588222.0,562800.0,25422.0
16,567117.0,539070.0,28047.0
17,379584.0,340410.0,39174.0
