id,energy_consumption,energy_effective,energy_waste
0,214752.0,207690.0,7062.0
1,214752.0,207690.0,7062.0
2,214752.0,207690.0,7062.0
3,214752.0,207690.0,7062.0
4,214752.0,208950.0,5802.0
5,212742.0,203280.0,9462.0
6,202491.0,189840.0,12651.0
7,222390.0,210630.0,11760.0
8,222390.0,210630.0,11760.0
9,222390.0,210630.0,11760.0
10,222390.0,210630.0,11760.0
11,214752.0,201600.0,13152.0
12,214752.0,205380.0,9372.0
13,216762.0,209160.0,7602.0
14,216762.0,206850.0,9912.0
15,222390.0,211890.0,10500.0
16,222390.0,212940.0,9450.0
17,222390.0,212940.0,9450.0
18,222390.0,213570.0,8820.0
19,205908.0,182700.0,23208.0
20,203496.0,181230.0,22266.0
21,212139.0,183120.0,29019.0
22,199677.0,162960.0,36717.0
23,195657.0,162330.0,33327.0
24,155457.0,112350.0,43107.0
