dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,,0.0,5.0,0 1 2 3 4 5 6,-1,
base,active,,0.0,6.0,7 8 9 10 11 12 13,-1,
base,active,,0.0,10.0,14 15 16 17 18,-1,
base,active,,0.0,19.0,19 20 21 22 23 24,-1,
base,active,,5.0,56.0,0 1 2 3 4 5 6,1,False
base,active,,6.0,43.0,7 8 9 10 11 12 13,2,False
base,active,,10.0,21.0,14 15 16 17 18,3,False
base,switching_off,,19.0,24.0,19 20 21 22 23 24,-2,
base,active,,21.0,29.0,14 15 16 17 18,-1,
base,switching_on,,24.0,29.0,19 20,-3,
base,sleeping,,24.0,43.0,21 22 23 24,-4,
base,active,,29.0,99.0,14 15 16 17 18 19 20,4,False
base,active,,43.0,48.0,13,-1,
base,switching_on,,43.0,48.0,21 22 23 24,-3,
base,active,,43.0,99.0,7 8 9 10 11 12,5,False
base,active,,48.0,90.0,13 21 22 23 24,6,False
base,active,,56.0,75.0,5 6,-1,
base,active,,56.0,98.0,0 1 2 3 4,7,False
base,switching_off,,75.0,80.0,5 6,-2,
base,sleeping,,80.0,90.0,5,-4,
base,sleeping,,80.0,131.0,6,-4,
base,active,,90.0,95.0,13 21 22 23 24,-1,
base,switching_on,,90.0,95.0,5,-3,
base,active,,95.0,119.0,5 13 21 22 23 24,8,False
base,active,,98.0,131.0,0 1 2 3 4,9,False
base,active,,99.0,151.0,7 8 9 10 11 12,10,False
base,active,,99.0,166.0,14 15 16 17 18 19 20,11,False
base,active,,119.0,136.0,24,-1,
base,active,,119.0,195.0,5 13 21 22 23,12,False
base,active,,131.0,136.0,0 1 2 3 4,-1,
base,switching_on,,131.0,136.0,6,-3,
base,active,,136.0,138.0,0 1 2 3 4 6 24,13,False
base,active,,138.0,150.0,24,-1,
base,active,,138.0,186.0,0 1 2 3 4 6,14,True
base,switching_off,,150.0,155.0,24,-2,
base,active,,151.0,160.0,7 8 9 10 11 12,-1,
base,switching_on,,155.0,160.0,24,-3,
base,active,,160.0,210.0,7 8 9 10 11 12 24,15,False
base,active,,166.0,185.0,19 20,-1,
base,active,,166.0,212.0,14 15 16 17 18,16,True
base,switching_off,,185.0,190.0,19 20,-2,
base,active,,186.0,214.0,0 1 2 3 4 6,17,True
base,sleeping,,190.0,210.0,19,-4,
base,sleeping,,190.0,238.0,20,-4,
base,active,,195.0,237.0,5 13 21 22 23,19,False
base,active,,210.0,215.0,7 8 9 10 11 12 24,-1,
base,switching_on,,210.0,215.0,19,-3,
base,active,,212.0,271.0,14 15 16 17 18,20,False
base,active,,214.0,230.0,0 1 2 3 4,22,False
