id,energy_consumption,energy_effective,energy_waste
0,585060.0,579810.0,5250.0
1,585060.0,579810.0,5250.0
2,585060.0,579810.0,5250.0
3,585060.0,579810.0,5250.0
4,571794.0,560070.0,11724.0
5,566166.0,555660.0,10506.0
6,566166.0,555660.0,10506.0
7,566166.0,555660.0,10506.0
8,566166.0,555660.0,10506.0
9,577221.0,557970.0,19251.0
10,533202.0,505050.0,28152.0
11,558930.0,538860.0,20070.0
12,558930.0,538860.0,20070.0
13,571794.0,557130.0,14664.0
14,540237.0,526260.0,13977.0
15,574608.0,562170.0,12438.0
16,585060.0,574980.0,10080.0
17,556317.0,542010.0,14307.0
18,538629.0,505260.0,33369.0
19,566166.0,551880.0,14286.0
20,552096.0,525630.0,26466.0
21,531192.0,503370.0,27822.0
22,463254.0,426930.0,36324.0
23,396120.0,348600.0,47520.0
24,366774.0,329700.0,37074.0
