id,energy_consumption,energy_effective,energy_waste
0,10641493.0,2590650.0,8050843.0
1,10641493.0,2590650.0,8050843.0
2,10641493.0,2590650.0,8050843.0
3,10641493.0,2590650.0,8050843.0
4,10641493.0,2590650.0,8050843.0
5,10323114.0,2489000.0,7834114.0
6,10071162.0,2404640.0,7666522.0
7,8207948.0,1730520.0,6477428.0
8,5491862.0,1041010.0,4450852.0
9,3414344.0,538650.0,2875694.0
10,3000578.0,428450.0,2572128.0
11,2934151.0,416670.0,2517481.0
12,2934151.0,416670.0,2517481.0
13,2737947.0,384560.0,2353387.0
14,2606541.0,364990.0,2241551.0
15,2235853.0,276640.0,1959213.0
16,2075668.0,224390.0,1851278.0
17,1506423.0,90440.0,1415983.0
18,1165781.0,22610.0,1143171.0
19,1104965.0,16720.0,1088245.0
20,1104965.0,16720.0,1088245.0
21,1104965.0,16720.0,1088245.0
22,1104965.0,16720.0,1088245.0
23,1104965.0,16720.0,1088245.0
24,1104965.0,16720.0,1088245.0
25,1043606.0,10260.0,1033346.0
26,1043606.0,10260.0,1033346.0
27,978627.0,0.0,978627.0
28,978627.0,0.0,978627.0
29,978627.0,0.0,978627.0
30,978627.0,0.0,978627.0
31,978627.0,0.0,978627.0
