id,energy_consumption,energy_effective,energy_waste
0,283533.0,277200.0,6333.0
1,283533.0,277200.0,6333.0
2,283533.0,277200.0,6333.0
3,286950.0,277200.0,9750.0
4,283131.0,274470.0,8661.0
5,283131.0,274470.0,8661.0
6,283131.0,274470.0,8661.0
7,272478.0,261870.0,10608.0
8,286950.0,276990.0,9960.0
9,277101.0,263130.0,13971.0
10,288960.0,279510.0,9450.0
11,285744.0,273840.0,11904.0
12,271674.0,259560.0,12114.0
13,288960.0,280980.0,7980.0
14,288960.0,282450.0,6510.0
15,274086.0,265230.0,8856.0
16,277503.0,263340.0,14163.0
17,268860.0,256830.0,12030.0
18,224439.0,202650.0,21789.0
19,251574.0,227850.0,23724.0
