id,energy_consumption,energy_effective,energy_waste
0,368403.0,357630.0,10773.0
1,368403.0,357630.0,10773.0
2,368403.0,357630.0,10773.0
3,368403.0,357630.0,10773.0
4,368403.0,355950.0,12453.0
5,366795.0,351960.0,14835.0
6,366795.0,354060.0,12735.0
7,366795.0,354060.0,12735.0
8,359961.0,346920.0,13041.0
9,360765.0,343140.0,17625.0
10,345489.0,328020.0,17469.0
11,359961.0,341880.0,18081.0
12,359961.0,340200.0,19761.0
13,355941.0,339780.0,16161.0
14,365790.0,351120.0,14670.0
15,342876.0,326550.0,16326.0
16,362775.0,338520.0,24255.0
17,337851.0,317310.0,20541.0
18,358755.0,337260.0,21495.0
19,360765.0,341250.0,19515.0
20,339660.0,308700.0,30960.0
21,302877.0,274050.0,28827.0
22,324585.0,311850.0,12735.0
23,292425.0,253680.0,38745.0
24,294435.0,251580.0,42855.0
