id,energy_consumption,energy_effective,energy_waste
0,19198585.0,2602620.0,16595965.0
1,19198585.0,2602620.0,16595965.0
2,19198585.0,2602620.0,16595965.0
3,19198585.0,2602620.0,16595965.0
4,19198585.0,2602620.0,16595965.0
5,19198585.0,2500970.0,16697615.0
6,18930162.0,2416610.0,16513552.0
7,18457933.0,1730520.0,16727413.0
8,15919046.0,1029040.0,14890006.0
9,11012498.0,526680.0,10485818.0
10,10054827.0,416860.0,9637967.0
11,10054827.0,405080.0,9649747.0
12,10054827.0,405080.0,9649747.0
13,9154714.0,372970.0,8781744.0
14,8682123.0,353400.0,8328723.0
15,7559923.0,277020.0,7282903.0
16,6752663.0,224770.0,6527893.0
17,4345544.0,90440.0,4255104.0
18,2468574.0,22230.0,2446344.0
19,2081958.0,16340.0,2065618.0
20,2081958.0,16340.0,2065618.0
21,2081958.0,16340.0,2065618.0
22,2081958.0,16340.0,2065618.0
23,2081958.0,16340.0,2065618.0
24,2081958.0,16340.0,2065618.0
25,1695161.0,10260.0,1684901.0
26,1695161.0,10260.0,1684901.0
27,1304382.0,0.0,1304382.0
28,1304382.0,0.0,1304382.0
29,1304382.0,0.0,1304382.0
30,1304382.0,0.0,1304382.0
31,1304382.0,0.0,1304382.0
