id,energy_consumption,energy_effective,energy_waste
0,337719.0,329280.0,8439.0
1,337719.0,329280.0,8439.0
2,337719.0,327390.0,10329.0
3,337719.0,327390.0,10329.0
4,335910.0,321930.0,13980.0
5,345357.0,335370.0,9987.0
6,335910.0,320670.0,15240.0
7,341538.0,329700.0,11838.0
8,334503.0,321720.0,12783.0
9,338322.0,325290.0,13032.0
10,345357.0,334530.0,10827.0
11,345357.0,334530.0,10827.0
12,345357.0,334530.0,10827.0
13,345357.0,334530.0,10827.0
14,317619.0,295470.0,22149.0
15,318423.0,297780.0,20643.0
16,326664.0,307650.0,19014.0
17,334302.0,314580.0,19722.0
18,335106.0,315000.0,20106.0
19,335106.0,321510.0,13596.0
20,328875.0,310590.0,18285.0
21,292896.0,268170.0,24726.0
22,319629.0,295260.0,24369.0
23,321639.0,294630.0,27009.0
24,234405.0,202020.0,32385.0
