job_id,type,nodes,start_time,subtime,actual_finish_time,req_finish_time,terminated,finish_time
1,execution_finished,[0],12.0,12,99.0,99.0,False,99.0
2,execution_finished,[0],99.0,13,129.0,131.0,False,129.0
3,execution_finished,[0],129.0,13,152.0,157.0,False,152.0
4,execution_finished,[0],152.0,16,238.0,237.0,False,238.0
5,execution_finished,[0],238.0,16,289.0,292.0,False,289.0
6,execution_finished,[0],289.0,17,305.0,304.0,False,305.0
7,execution_finished,[0],305.0,20,337.0,339.0,False,337.0
8,execution_finished,[0],337.0,20,369.0,368.0,False,369.0
9,execution_finished,[0],369.0,25,393.0,392.0,False,393.0
10,execution_finished,[0],393.0,26,460.0,461.0,False,460.0
11,execution_finished,[0],460.0,31,504.0,503.0,False,504.0
12,execution_finished,[0],504.0,32,570.0,573.0,False,570.0
13,execution_finished,[0],570.0,33,581.0,585.0,False,581.0
14,execution_finished,[0],581.0,33,634.0,636.0,False,634.0
16,execution_finished,[0],634.0,45,635.0,635.0,False,635.0
17,execution_finished,[0],635.0,47,667.0,668.0,False,667.0
18,execution_finished,[0],667.0,60,681.0,685.0,False,681.0
19,execution_finished,[0],681.0,64,768.0,770.0,False,768.0
20,execution_finished,[0],768.0,64,847.0,849.0,False,847.0
22,execution_finished,[0],847.0,73,865.0,864.0,False,865.0
25,execution_finished,[0],865.0,83,880.0,881.0,False,880.0
27,execution_finished,[0],880.0,89,907.0,908.0,False,907.0
28,execution_finished,[0],907.0,89,1008.0,1010.0,False,1008.0
29,execution_finished,[0],1008.0,97,1022.0,1022.0,False,1022.0
30,execution_finished,[0],1022.0,102,1026.0,1025.0,False,1026.0
31,execution_finished,[0],1026.0,103,1110.0,1112.0,False,1110.0
32,execution_finished,[0],1110.0,104,1149.0,1149.0,False,1149.0
33,execution_finished,[0],1149.0,107,1150.0,1150.0,False,1150.0
34,execution_finished,[0],1150.0,117,1200.0,1200.0,False,1200.0
36,execution_finished,[0],1200.0,129,1243.0,1245.0,False,1243.0
37,execution_finished,[0],1243.0,130,1271.0,1272.0,False,1271.0
38,execution_finished,[0],1271.0,134,1272.0,1272.0,False,1272.0
39,execution_finished,[0],1272.0,141,1319.0,1319.0,False,1319.0
40,execution_finished,[0],1319.0,141,1385.0,1386.0,False,1385.0
41,execution_finished,[0],1385.0,142,1404.0,1408.0,False,1404.0
42,execution_finished,[0],1404.0,147,1463.0,1468.0,False,1463.0
43,execution_finished,[0],1463.0,155,1512.0,1513.0,False,1512.0
44,execution_finished,[0],1512.0,160,1565.0,1569.0,False,1565.0
45,execution_finished,[0],1565.0,161,1615.0,1618.0,False,1615.0
46,execution_finished,[0],1615.0,163,1698.0,1699.0,False,1698.0
47,execution_finished,[0],1698.0,167,1729.0,1732.0,False,1729.0
48,execution_finished,[0],1729.0,179,1807.0,1805.0,False,1807.0
49,execution_finished,[0],1807.0,181,1902.0,1902.0,False,1902.0
51,execution_finished,[0],1902.0,184,1944.0,1944.0,False,1944.0
52,execution_finished,[0],1944.0,198,2018.0,2019.0,False,2018.0
54,execution_finished,[0],2018.0,202,2073.0,2072.0,False,2073.0
55,execution_finished,[0],2073.0,207,2102.0,2102.0,False,2102.0
56,execution_finished,[0],2102.0,213,2103.0,2103.0,False,2103.0
57,execution_finished,[0],2103.0,216,2136.0,2138.0,False,2136.0
58,execution_finished,[0],2136.0,219,2196.0,2196.0,False,2196.0
59,execution_finished,[0],2196.0,232,2200.0,2197.0,False,2200.0
60,execution_finished,[0],2200.0,238,2266.0,2269.0,False,2266.0
62,execution_finished,[0],2266.0,244,2354.0,2357.0,False,2354.0
63,execution_finished,[0],2354.0,246,2403.0,2406.0,False,2403.0
64,execution_finished,[0],2403.0,252,2408.0,2407.0,False,2408.0
65,execution_finished,[0],2408.0,256,2444.0,2444.0,False,2444.0
66,execution_finished,[0],2444.0,259,2472.0,2473.0,False,2472.0
67,execution_finished,[0],2472.0,261,2508.0,2507.0,False,2508.0
68,execution_finished,[0],2508.0,267,2514.0,2514.0,False,2514.0
