id,energy_consumption,energy_effective,energy_waste
0,282525.0,264180.0,18345.0
1,274284.0,255570.0,18714.0
2,274284.0,255570.0,18714.0
3,274284.0,255570.0,18714.0
4,274284.0,255570.0,18714.0
5,274284.0,256620.0,17664.0
6,266847.0,248850.0,17997.0
7,307650.0,305550.0,2100.0
8,299208.0,292740.0,6468.0
9,299208.0,292740.0,6468.0
10,299208.0,292740.0,6468.0
11,299208.0,292740.0,6468.0
12,299208.0,292740.0,6468.0
13,299208.0,292740.0,6468.0
14,307650.0,301770.0,5880.0
15,297198.0,282450.0,14748.0
16,307650.0,296730.0,10920.0
17,307650.0,299040.0,8610.0
18,307650.0,299040.0,8610.0
19,307650.0,299040.0,8610.0
20,307650.0,299040.0,8610.0
21,297198.0,282450.0,14748.0
22,293580.0,277410.0,16170.0
23,279711.0,258300.0,21411.0
24,284937.0,249060.0,35877.0
25,256395.0,218400.0,37995.0
26,248154.0,207690.0,40464.0
27,248154.0,207690.0,40464.0
28,248154.0,207690.0,40464.0
29,231672.0,190260.0,41412.0
