dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,,0.0,25.0,0 1 2 3 4 5 6 7 8 9,-1,
base,switching_off,,25.0,30.0,0 1 2 3 4 5 6 7 8 9,-2,
base,sleeping,,30.0,35.0,2 3,-4,
base,switching_on,,30.0,35.0,0 1,-3,
base,sleeping,,30.0,42.0,4 5 6 7 8,-4,
base,sleeping,,30.0,66.0,9,-4,
base,switching_on,,35.0,40.0,2 3,-3,
base,active,,35.0,85.0,0 1,1,False
base,active,,40.0,86.0,2 3,2,False
base,switching_on,,42.0,47.0,4 5 6 7 8,-3,
base,active,,47.0,54.0,7 8,4,False
base,active,,47.0,66.0,4 5 6,3,False
base,active,,54.0,60.0,7 8,-1,
base,active,,60.0,81.0,7 8,6,False
base,active,,66.0,71.0,4 5 6,-1,
base,switching_on,,66.0,71.0,9,-3,
base,active,,71.0,72.0,4 5 6 9,5,False
base,active,,72.0,81.0,4 5 6,-1,
base,active,,72.0,83.0,9,-1,
base,active,,81.0,107.0,4 5 6 7 8,7,False
base,active,,83.0,153.0,9,10,True
base,active,,85.0,140.0,0 1,8,True
base,active,,86.0,107.0,2 3,-1,
base,active,,107.0,126.0,5 6 7,11,False
base,active,,107.0,132.0,8,-1,
base,active,,107.0,143.0,2 3 4,9,False
base,active,,126.0,132.0,7,-1,
base,active,,126.0,158.0,5 6,12,False
base,switching_off,,132.0,137.0,7 8,-2,
base,sleeping,,137.0,140.0,7,-4,
base,sleeping,,137.0,167.0,8,-4,
base,active,,140.0,145.0,0 1,-1,
base,switching_on,,140.0,145.0,7,-3,
base,active,,143.0,159.0,2,-1,
base,active,,143.0,165.0,3 4,-1,
base,active,,145.0,187.0,0 1 7,13,False
base,active,,153.0,165.0,9,-1,
base,active,,158.0,165.0,5 6,-1,
base,active,,159.0,194.0,2,14,False
base,active,,165.0,204.0,3 4 5 6,15,False
base,active,,165.0,231.0,9,16,False
base,switching_on,,167.0,172.0,8,-3,
base,active,,172.0,199.0,8,17,False
base,active,,187.0,226.0,0 1 7,18,False
base,active,,194.0,204.0,2,-1,
base,active,,199.0,224.0,8,-1,
base,active,,204.0,208.0,5,-1,
base,active,,204.0,226.0,6,-1,
base,active,,204.0,261.0,2 3 4,19,False
base,active,,208.0,236.0,5,22,False
base,switching_off,,224.0,229.0,8,-2,
base,active,,226.0,251.0,0 1 6 7,20,False
base,sleeping,,229.0,251.0,8,-4,
base,active,,231.0,256.0,9,-1,
base,active,,236.0,251.0,5,-1,
base,active,,251.0,256.0,7,-1,
base,switching_on,,251.0,256.0,8,-3,
base,active,,251.0,274.0,0 1 5 6,21,False
base,active,,256.0,280.0,7 8 9,23,False
base,active,,261.0,297.0,2 3 4,24,False
base,active,,274.0,276.0,0 1 5 6,-1,
base,switching_off,,276.0,281.0,0 1 5 6,-2,
base,active,,280.0,286.0,7 8 9,-1,
base,switching_on,,281.0,286.0,0 1,-3,
base,sleeping,,281.0,297.0,5,-4,
base,sleeping,,281.0,348.0,6,-4,
base,active,,286.0,354.0,0 1 7 8 9,25,False
base,active,,297.0,302.0,2 3 4,-1,
base,switching_on,,297.0,302.0,5,-3,
base,active,,302.0,343.0,2 3 4 5,26,False
base,active,,343.0,348.0,4 5,28,False
base,active,,343.0,425.0,2 3,27,False
base,active,,348.0,353.0,4 5,-1,
base,switching_on,,348.0,353.0,6,-3,
base,active,,353.0,388.0,4 5 6,29,False
base,active,,354.0,379.0,0 1 7 8 9,-1,
base,switching_off,,379.0,384.0,0 1 7 8 9,-2,
base,switching_on,,384.0,389.0,0 1 7 8,-3,
base,sleeping,,384.0,434.0,9,-4,
base,active,,388.0,413.0,4 5 6,-1,
base,active,,389.0,430.0,0 1 7 8,30,True
base,switching_off,,413.0,418.0,4 5 6,-2,
base,switching_on,,418.0,423.0,4 5,-3,
base,sleeping,,418.0,425.0,6,-4,
base,active,,423.0,465.0,4 5,31,False
base,active,,425.0,430.0,2 3,-1,
base,switching_on,,425.0,430.0,6,-3,
base,active,,430.0,431.0,0 1,-1,
base,active,,430.0,439.0,7 8,-1,
base,active,,430.0,442.0,2 3 6,32,False
base,active,,431.0,500.0,0 1,33,False
base,switching_on,,434.0,439.0,9,-3,
base,active,,439.0,475.0,7 8 9,34,False
base,active,,442.0,445.0,2,-1,
base,active,,442.0,450.0,3,-1,
base,active,,442.0,467.0,6,-1,
base,active,,445.0,490.0,2,35,False
base,switching_off,,450.0,455.0,3,-2,
base,sleeping,,455.0,478.0,3,-4,
base,active,,465.0,467.0,4,-1,
base,active,,465.0,483.0,5,-1,
base,switching_off,,467.0,472.0,6,-2,
base,active,,467.0,503.0,4,36,False
base,sleeping,,472.0,480.0,6,-4,
base,active,,475.0,483.0,7 8 9,-1,
base,switching_on,,478.0,483.0,3,-3,
base,switching_on,,480.0,485.0,6,-3,
