dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,,0.0,29.0,0 1,-1,
base,active,,0.0,30.0,2 3 4 5,-1,
base,active,,29.0,146.0,0 1,1,False
base,switching_off,,30.0,35.0,2 3 4 5,-2,
base,sleeping,,35.0,41.0,2 3 4,-4,
base,sleeping,,35.0,46.0,5,-4,
base,switching_on,,41.0,46.0,2 3 4,-3,
base,switching_on,,46.0,51.0,5,-3,
base,active,,46.0,142.0,3 4,3,False
base,active,,46.0,164.0,2,2,True
base,active,,51.0,159.0,5,4,False
base,active,,142.0,237.0,3 4,5,False
base,active,,146.0,248.0,0 1,6,False
base,active,,159.0,307.0,5,7,True
base,active,,164.0,194.0,2,-1,
base,switching_off,,194.0,199.0,2,-2,
base,sleeping,,199.0,237.0,2,-4,
base,active,,237.0,242.0,3 4,-1,
base,switching_on,,237.0,242.0,2,-3,
base,active,,242.0,345.0,2 3 4,8,False
base,active,,248.0,378.0,0 1,9,False
base,active,,307.0,399.0,5,10,False
base,active,,345.0,452.0,3,12,False
base,active,,345.0,457.0,4,13,False
base,active,,345.0,472.0,2,11,False
base,active,,378.0,474.0,0 1,14,False
base,active,,399.0,501.0,5,15,False
base,active,,452.0,472.0,3,-1,
base,active,,457.0,472.0,4,-1,
base,active,,472.0,606.0,2 3 4,16,True
base,active,,474.0,598.0,0 1,17,False
base,active,,501.0,588.0,5,18,False
base,active,,588.0,598.0,5,-1,
base,active,,598.0,687.0,0 1 5,19,False
base,active,,606.0,707.0,4,21,False
base,active,,606.0,713.0,2 3,20,False
base,active,,687.0,707.0,5,-1,
base,active,,687.0,801.0,0 1,22,False
base,active,,707.0,815.0,4 5,23,False
base,active,,713.0,782.0,3,28,False
base,active,,713.0,796.0,2,24,False
base,active,,782.0,796.0,3,-1,
base,active,,796.0,891.0,2 3,25,False
base,active,,801.0,932.0,0 1,26,False
base,active,,815.0,886.0,5,51,True
base,active,,815.0,920.0,4,30,False
base,active,,886.0,891.0,5,-1,
base,active,,891.0,990.0,2 3 5,27,False
base,active,,920.0,1078.0,4,34,False
base,active,,932.0,1044.0,0 1,29,False
base,active,,990.0,1020.0,5,-1,
base,active,,990.0,1129.0,2 3,31,False
base,switching_off,,1020.0,1025.0,5,-2,
base,sleeping,,1025.0,1044.0,5,-4,
base,active,,1044.0,1049.0,0 1,-1,
base,switching_on,,1044.0,1049.0,5,-3,
base,active,,1049.0,1159.0,0 1 5,32,False
base,active,,1078.0,1206.0,4,35,False
base,active,,1129.0,1227.0,2 3,33,False
base,active,,1159.0,1248.0,1,37,False
base,active,,1159.0,1281.0,0,36,True
base,active,,1159.0,1319.0,5,38,False
base,active,,1206.0,1332.0,4,41,False
base,active,,1227.0,1364.0,2 3,39,False
base,active,,1248.0,1278.0,1,-1,
base,switching_off,,1278.0,1283.0,1,-2,
base,active,,1281.0,1288.0,0,-1,
base,switching_on,,1283.0,1288.0,1,-3,
base,active,,1288.0,1392.0,0 1,40,False
base,active,,1319.0,1332.0,5,-1,
base,active,,1332.0,1432.0,4 5,42,False
base,active,,1364.0,1392.0,3,-1,
base,active,,1364.0,1472.0,2,44,False
base,active,,1392.0,1507.0,0 1 3,43,True
base,active,,1432.0,1540.0,4 5,45,False
base,active,,1472.0,1562.0,2,47,False
base,active,,1507.0,1537.0,3,-1,
base,active,,1507.0,1579.0,0 1,46,False
base,switching_off,,1537.0,1542.0,3,-2,
base,active,,1540.0,1547.0,4 5,-1,
base,switching_on,,1542.0,1547.0,3,-3,
base,active,,1547.0,1639.0,3 4 5,48,False
base,active,,1562.0,1649.0,2,49,True
base,active,,1579.0,1691.0,0,50,False
base,active,,1579.0,1715.0,1,52,False
base,active,,1639.0,1733.0,5,55,False
base,active,,1639.0,1748.0,4,54,False
base,active,,1639.0,1750.0,3,53,False
base,active,,1649.0,1679.0,2,-1,
base,switching_off,,1679.0,1684.0,2,-2,
base,sleeping,,1684.0,1691.0,2,-4,
base,active,,1691.0,1696.0,0,-1,
base,switching_on,,1691.0,1696.0,2,-3,
base,active,,1696.0,1828.0,0 2,56,False
base,active,,1715.0,1825.0,1,57,False
base,active,,1733.0,1864.0,5,58,False
base,active,,1748.0,1750.0,4,-1,
base,active,,1750.0,1832.0,3 4,59,False
base,active,,1825.0,1943.0,1,62,False
base,active,,1828.0,1943.0,0 2,60,False
base,active,,1832.0,1946.0,3 4,61,False
base,active,,1864.0,2003.0,5,66,False
base,active,,1943.0,2076.0,0 1 2,63,False
base,active,,1946.0,2041.0,3 4,64,False
base,active,,2003.0,2121.0,5,67,False
base,active,,2041.0,2158.0,3 4,65,False
base,active,,2076.0,2180.0,1 2,69,False
base,active,,2076.0,2191.0,0,68,False
base,active,,2121.0,2233.0,5,72,False
base,active,,2158.0,2285.0,3 4,70,False
base,active,,2180.0,2277.0,1 2,71,False
base,active,,2191.0,2293.0,0,75,True
base,active,,2233.0,2263.0,5,-1,
base,switching_off,,2263.0,2268.0,5,-2,
base,sleeping,,2268.0,2277.0,5,-4,
base,active,,2277.0,2282.0,1 2,-1,
base,switching_on,,2277.0,2282.0,5,-3,
base,active,,2282.0,2391.0,1 2 5,73,False
base,active,,2285.0,2379.0,3 4,74,False
base,active,,2293.0,2371.0,0,85,True
base,active,,2371.0,2379.0,0,-1,
base,active,,2379.0,2461.0,0 3 4,76,True
base,active,,2391.0,2477.0,2 5,78,False
base,active,,2391.0,2515.0,1,77,False
base,active,,2461.0,2553.0,0,79,True
base,active,,2461.0,2578.0,4,83,True
base,active,,2461.0,2587.0,3,80,False
base,active,,2477.0,2597.0,2 5,81,False
base,active,,2515.0,2545.0,1,-1,
base,switching_off,,2545.0,2550.0,1,-2,
base,sleeping,,2550.0,2578.0,1,-4,
base,active,,2553.0,2583.0,0,-1,
base,active,,2578.0,2583.0,4,-1,
base,switching_on,,2578.0,2583.0,1,-3,
