dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,,0.0,7.0,0 1 2 3,-1.0,
base,active,,0.0,23.0,4 5 6 7 8,-1.0,
base,active,,0.0,35.0,9 10 11 12 13 14 15,-1.0,
base,active,7.0,7.0,60.0,0 1 2 3,1.0,False
base,active,23.0,23.0,66.0,4 5 6 7 8,2.0,False
base,switching_off,,35.0,40.0,9 10 11 12 13 14 15,-2.0,
base,sleeping,,40.0,44.0,13 14 15,-4.0,
base,switching_on,,40.0,45.0,9 10 11 12,-3.0,
base,switching_on,,44.0,49.0,13 14 15,-3.0,
base,active,36.0,45.0,99.0,9 10 11 12,3.0,False
base,active,43.0,49.0,108.0,13 14 15,5.0,False
base,active,41.0,60.0,129.0,0 1 2 3,4.0,False
base,active,,66.0,99.0,8,-1.0,
base,active,44.0,66.0,102.0,4 5 6 7,6.0,False
base,active,,99.0,108.0,12,-1.0,
base,active,50.0,99.0,246.0,8 9 10 11,7.0,False
base,active,51.0,102.0,147.0,4 5 6 7,8.0,False
base,active,54.0,108.0,211.0,12 13 14 15,9.0,False
base,active,81.0,129.0,145.0,0 1 2 3,15.0,False
base,active,,145.0,147.0,0 1 2 3,-1.0,
base,active,,147.0,182.0,6 7,-1.0,
base,active,62.0,147.0,265.0,0 1 2 3 4 5,10.0,False
base,switching_off,,182.0,187.0,6 7,-2.0,
base,sleeping,,187.0,201.0,6,-4.0,
base,sleeping,,187.0,211.0,7,-4.0,
base,switching_on,,201.0,206.0,6,-3.0,
base,active,201.0,206.0,304.0,6,43.0,False
base,active,,211.0,216.0,12 13 14 15,-1.0,
base,switching_on,,211.0,216.0,7,-3.0,
base,active,64.0,216.0,280.0,7 12 13 14 15,11.0,False
base,active,70.0,246.0,282.0,8 9 10 11,12.0,False
base,active,71.0,265.0,332.0,0 1 2 3,13.0,False
base,active,181.0,265.0,379.0,4 5,39.0,False
base,active,,280.0,304.0,15,-1.0,
base,active,72.0,280.0,360.0,7 12 13 14,14.0,False
base,active,,282.0,304.0,8 9 10 11,-1.0,
base,active,81.0,304.0,334.0,6 8 9 10 11 15,16.0,False
base,active,86.0,332.0,384.0,0 1 2 3,18.0,False
base,active,,334.0,339.0,15,-1.0,
base,active,81.0,334.0,443.0,6 8 9 10 11,17.0,False
base,switching_off,,339.0,344.0,15,-2.0,
base,sleeping,,344.0,384.0,15,-4.0,
base,active,,360.0,379.0,7 12 13 14,-1.0,
base,active,92.0,379.0,439.0,4 5 7 12 13 14,19.0,False
base,active,,384.0,389.0,0 1 2 3,-1.0,
base,switching_on,,384.0,389.0,15,-3.0,
base,active,93.0,389.0,501.0,0 1 2 3 15,20.0,False
base,active,94.0,439.0,518.0,4 5 7 12,21.0,False
base,active,314.0,439.0,569.0,13 14,69.0,False
base,active,419.0,443.0,548.0,10 11,89.0,False
base,active,99.0,443.0,550.0,6 8 9,22.0,False
base,active,,501.0,518.0,15,-1.0,
base,active,104.0,501.0,590.0,0 1 2 3,23.0,False
base,active,105.0,518.0,551.0,4 5 7 12 15,24.0,False
base,active,,548.0,550.0,10 11,-1.0,
base,active,109.0,550.0,617.0,6 8 9 10 11,25.0,False
base,active,,551.0,553.0,15,-1.0,
base,active,111.0,551.0,589.0,4 5 7 12,26.0,False
base,switching_off,,553.0,558.0,15,-2.0,
base,sleeping,,558.0,569.0,15,-4.0,
base,active,,569.0,574.0,13 14,-1.0,
base,switching_on,,569.0,574.0,15,-3.0,
base,active,162.0,574.0,647.0,13 14 15,34.0,False
base,active,118.0,589.0,663.0,4 5 7 12,27.0,False
base,active,123.0,590.0,688.0,0 1 2 3,29.0,False
base,active,118.0,617.0,695.0,6 8 9 10 11,28.0,False
base,active,165.0,647.0,727.0,13 14 15,35.0,False
base,active,139.0,663.0,769.0,4 5 7 12,30.0,False
base,active,139.0,688.0,764.0,0 1 2 3,32.0,False
base,active,139.0,695.0,797.0,6 8 9 10 11,31.0,False
base,active,175.0,727.0,775.0,13 14 15,37.0,False
base,active,156.0,764.0,793.0,0 1 2 3,33.0,False
base,active,,769.0,775.0,7 12,-1.0,
base,active,449.0,769.0,853.0,4 5,97.0,False
base,active,170.0,775.0,869.0,7 12 13 14 15,36.0,False
base,active,,793.0,797.0,3,-1.0,
base,active,184.0,793.0,901.0,0 1 2,40.0,False
base,active,180.0,797.0,860.0,3 6 8 9 10 11,38.0,False
base,active,,853.0,860.0,4 5,-1.0,
base,active,,860.0,869.0,10 11,-1.0,
base,active,196.0,860.0,937.0,3 4 5,41.0,False
base,active,200.0,860.0,964.0,6 8 9,42.0,False
base,active,,869.0,901.0,14,-1.0,
base,active,,869.0,904.0,15,-1.0,
base,active,204.0,869.0,934.0,7 10 11 12 13,44.0,False
base,active,204.0,901.0,996.0,0 1 2 14,45.0,False
base,switching_off,,904.0,909.0,15,-2.0,
base,sleeping,,909.0,966.0,15,-4.0,
base,active,,934.0,937.0,13,-1.0,
base,active,209.0,934.0,966.0,7 10 11 12,46.0,False
base,active,215.0,937.0,1039.0,3 4 5 13,47.0,False
base,active,218.0,964.0,1082.0,6 8 9,48.0,False
base,active,,966.0,971.0,7 10 11 12,-1.0,
base,switching_on,,966.0,971.0,15,-3.0,
base,active,218.0,971.0,1039.0,7 10 11 12 15,49.0,False
base,active,223.0,996.0,1110.0,0 1 2 14,51.0,False
base,active,225.0,1039.0,1071.0,11 12 13 15,52.0,False
base,active,222.0,1039.0,1111.0,3 4 5 7 10,50.0,False
base,active,227.0,1071.0,1150.0,11 12 13 15,53.0,False
base,active,228.0,1082.0,1255.0,6 8 9,54.0,False
base,active,234.0,1110.0,1159.0,0 1 2 14,55.0,False
base,active,241.0,1111.0,1143.0,3 4 5 7 10,56.0,False
base,active,,1143.0,1146.0,7 10,-1.0,
base,active,242.0,1143.0,1194.0,3 4 5,57.0,False
base,switching_off,,1146.0,1151.0,7 10,-2.0,
base,active,,1150.0,1156.0,15,-1.0,
base,active,242.0,1150.0,1221.0,11 12 13,58.0,False
base,switching_on,,1151.0,1156.0,7 10,-3.0,
base,active,244.0,1156.0,1265.0,7 10 15,59.0,False
base,active,254.0,1159.0,1255.0,0 1 2 14,60.0,False
base,active,,1194.0,1221.0,3 4 5,-1.0,
base,active,259.0,1221.0,1255.0,3 4 5 11 12 13,61.0,False
base,active,,1255.0,1265.0,14,-1.0,
base,active,282.0,1255.0,1315.0,3 4 5 6 8,63.0,False
base,active,267.0,1255.0,1327.0,0 1 2,62.0,False
base,active,284.0,1255.0,1336.0,9 11 12 13,64.0,False
base,active,,1265.0,1300.0,15,-1.0,
base,active,318.0,1265.0,1341.0,7 10 14,71.0,False
base,switching_off,,1300.0,1305.0,15,-2.0,
base,sleeping,,1305.0,1315.0,15,-4.0,
base,active,,1315.0,1320.0,3 4 5 6 8,-1.0,
base,switching_on,,1315.0,1320.0,15,-3.0,
base,active,291.0,1320.0,1418.0,3 4 5 6 8 15,65.0,False
base,active,,1327.0,1336.0,0 1 2,-1.0,
base,active,,1336.0,1341.0,12 13,-1.0,
base,active,295.0,1336.0,1369.0,0 1 2 9 11,66.0,False
base,active,,1341.0,1376.0,14,-1.0,
base,active,298.0,1341.0,1437.0,7 10 12 13,67.0,False
base,active,,1369.0,1371.0,11,-1.0,
base,active,312.0,1369.0,1445.0,0 1 2 9,68.0,False
base,switching_off,,1371.0,1376.0,11,-2.0,
base,switching_off,,1376.0,1381.0,14,-2.0,
base,sleeping,,1376.0,1418.0,11,-4.0,
base,sleeping,,1381.0,1437.0,14,-4.0,
base,active,,1418.0,1423.0,8 15,-1.0,
base,switching_on,,1418.0,1423.0,11,-3.0,
base,active,315.0,1418.0,1536.0,3 4 5 6,70.0,False
base,active,323.0,1423.0,1508.0,8 11 15,73.0,False
base,active,,1437.0,1442.0,7 10 12 13,-1.0,
base,switching_on,,1437.0,1442.0,14,-3.0,
base,active,320.0,1442.0,1480.0,7 10 12 13 14,72.0,False
base,active,,1445.0,1480.0,9,-1.0,
base,active,326.0,1445.0,1543.0,0 1 2,74.0,False
base,active,335.0,1480.0,1586.0,7 9 10 12 13 14,75.0,False
base,active,,1508.0,1536.0,8,-1.0,
base,active,,1508.0,1543.0,11 15,-1.0,
base,active,337.0,1536.0,1629.0,3 4 5 6 8,76.0,False
base,switching_off,,1543.0,1548.0,11 15,-2.0,
base,active,340.0,1543.0,1648.0,0 1 2,77.0,False
base,sleeping,,1548.0,1629.0,11,-4.0,
base,sleeping,,1548.0,1648.0,15,-4.0,
base,active,,1586.0,1621.0,14,-1.0,
base,active,343.0,1586.0,1656.0,7 9 10 12 13,78.0,False
base,switching_off,,1621.0,1626.0,14,-2.0,
base,sleeping,,1626.0,1629.0,14,-4.0,
base,active,,1629.0,1634.0,3 4 5 6 8,-1.0,
base,switching_on,,1629.0,1634.0,11 14,-3.0,
base,active,346.0,1634.0,1704.0,3 4 5 6 8 11 14,79.0,False
base,active,,1648.0,1653.0,0 1 2,-1.0,
base,switching_on,,1648.0,1653.0,15,-3.0,
base,active,359.0,1653.0,1759.0,0 1 2 15,80.0,False
base,active,363.0,1656.0,1704.0,7 9 10 12 13,81.0,False
base,active,402.0,1704.0,1768.0,9 10 11,84.0,False
base,active,399.0,1704.0,1785.0,6 7 8,83.0,False
base,active,403.0,1704.0,1787.0,12 13 14,85.0,False
base,active,398.0,1704.0,1790.0,3 4 5,82.0,False
base,active,408.0,1759.0,1814.0,0 1 2 15,86.0,False
base,active,414.0,1768.0,1817.0,9 10 11,87.0,False
base,active,,1785.0,1787.0,6 7 8,-1.0,
base,active,,1787.0,1790.0,13,-1.0,
base,active,,1787.0,1817.0,14,-1.0,
base,active,414.0,1787.0,1859.0,6 7 8 12,88.0,False
base,active,421.0,1790.0,1829.0,3 4 5 13,90.0,False
base,active,,1814.0,1849.0,15,-1.0,
base,active,422.0,1814.0,1945.0,0 1 2,91.0,False
base,active,424.0,1817.0,1884.0,9 10 11 14,92.0,False
base,active,426.0,1829.0,1956.0,3 4 5 13,93.0,False
base,switching_off,,1849.0,1854.0,15,-2.0,
base,sleeping,,1854.0,1945.0,15,-4.0,
base,active,426.0,1859.0,1912.0,6 7 8 12,94.0,False
base,active,,1884.0,1919.0,14,-1.0,
base,active,429.0,1884.0,1970.0,9 10 11,95.0,False
base,active,444.0,1912.0,2037.0,6 7 8 12,96.0,False
base,switching_off,,1919.0,1924.0,14,-2.0,
base,sleeping,,1924.0,1945.0,14,-4.0,
base,active,,1945.0,1950.0,0 1 2,-1.0,
base,switching_on,,1945.0,1950.0,14 15,-3.0,
base,active,455.0,1950.0,1963.0,0 1 2 14 15,98.0,False
base,active,457.0,1956.0,2000.0,3 4 5 13,99.0,False
base,active,,1963.0,1998.0,14 15,-1.0,
base,active,460.0,1963.0,2064.0,0 1 2,100.0,False
base,active,,1970.0,2005.0,9 10 11,-1.0,
base,switching_off,,1998.0,2003.0,14 15,-2.0,
base,active,,2000.0,2035.0,3 4 5 13,-1.0,
base,sleeping,,2003.0,2064.0,14 15,-4.0,
base,switching_off,,2005.0,2010.0,9 10 11,-2.0,
base,sleeping,,2010.0,2064.0,9 10 11,-4.0,
base,switching_off,,2035.0,2040.0,3 4 5 13,-2.0,
base,active,,2037.0,2064.0,6 7 8 12,-1.0,
base,sleeping,,2040.0,2064.0,3 4 5 13,-4.0,
