job_id,subtime,start_time,finish_time,waiting_time
1,3,3.0,81.0,0.0
3,19,19.0,89.0,0.0
5,30,50.0,92.0,20.0
2,15,15.0,118.0,0.0
4,28,81.0,162.0,53.0
6,45,92.0,163.0,47.0
7,62,89.0,174.0,27.0
13,97,174.0,174.0,77.0
10,88,163.0,186.0,75.0
19,126,174.0,198.0,48.0
9,72,162.0,221.0,90.0
8,66,118.0,224.0,52.0
11,90,186.0,250.0,96.0
20,129,198.0,252.0,69.0
14,101,250.0,291.0,149.0
23,170,252.0,298.0,82.0
22,164,224.0,316.0,60.0
12,96,221.0,336.0,125.0
15,102,291.0,364.0,189.0
16,117,298.0,367.0,181.0
17,123,336.0,383.0,213.0
21,158,367.0,455.0,209.0
44,257,369.0,456.0,112.0
24,172,383.0,486.0,211.0
18,124,364.0,489.0,240.0
25,173,460.0,567.0,287.0
26,183,461.0,567.0,278.0
27,194,486.0,594.0,292.0
28,199,489.0,622.0,290.0
30,203,567.0,682.0,364.0
29,202,567.0,690.0,365.0
31,206,594.0,695.0,388.0
52,313,695.0,722.0,382.0
32,207,622.0,725.0,415.0
34,227,695.0,770.0,468.0
33,218,682.0,778.0,464.0
35,229,725.0,801.0,496.0
71,386,722.0,816.0,336.0
36,234,770.0,856.0,536.0
37,235,778.0,869.0,543.0
39,244,816.0,906.0,572.0
38,241,801.0,911.0,560.0
40,245,856.0,919.0,611.0
42,252,911.0,962.0,659.0
53,319,906.0,990.0,587.0
54,320,919.0,995.0,599.0
41,250,869.0,1026.0,619.0
45,264,995.0,1050.0,731.0
87,464,990.0,1056.0,526.0
43,257,962.0,1057.0,705.0
47,279,1050.0,1107.0,771.0
46,275,1026.0,1112.0,751.0
48,287,1057.0,1122.0,770.0
49,290,1112.0,1160.0,822.0
55,324,1107.0,1164.0,783.0
95,514,1056.0,1193.0,542.0
50,291,1122.0,1218.0,831.0
51,306,1160.0,1218.0,854.0
56,325,1164.0,1234.0,839.0
66,372,1234.0,1289.0,862.0
60,345,1193.0,1304.0,848.0
58,344,1218.0,1306.0,874.0
57,329,1218.0,1322.0,889.0
61,347,1306.0,1386.0,959.0
59,345,1304.0,1391.0,959.0
73,392,1391.0,1433.0,999.0
65,365,1322.0,1438.0,957.0
62,352,1322.0,1445.0,970.0
67,374,1445.0,1500.0,1071.0
63,357,1386.0,1502.0,1029.0
64,365,1438.0,1547.0,1073.0
68,377,1500.0,1583.0,1123.0
70,380,1547.0,1597.0,1167.0
69,377,1502.0,1604.0,1125.0
74,402,1597.0,1659.0,1195.0
75,412,1604.0,1681.0,1192.0
72,390,1592.0,1727.0,1202.0
82,434,1727.0,1742.0,1293.0
76,413,1659.0,1751.0,1246.0
78,420,1686.0,1752.0,1266.0
80,431,1752.0,1791.0,1321.0
77,419,1681.0,1796.0,1262.0
84,446,1742.0,1801.0,1296.0
79,424,1751.0,1811.0,1327.0
83,441,1801.0,1842.0,1360.0
81,434,1791.0,1849.0,1357.0
86,464,1842.0,1896.0,1378.0
85,448,1811.0,1906.0,1363.0
88,469,1849.0,1967.0,1380.0
89,470,1896.0,1978.0,1426.0
90,479,1906.0,2012.0,1427.0
98,526,1911.0,2014.0,1385.0
91,488,1967.0,2043.0,1479.0
92,491,1978.0,2056.0,1487.0
93,495,2012.0,2076.0,1517.0
100,536,2014.0,2134.0,1478.0
94,496,2043.0,2135.0,1547.0
96,523,2056.0,2154.0,1533.0
97,524,2139.0,2166.0,1615.0
99,532,2135.0,2217.0,1603.0
