job_id,subtime,start_time,finish_time,waiting_time
3,11,11.0,85.0,0.0
6,18,24.0,97.0,6.0
4,11,11.0,106.0,0.0
1,5,5.0,113.0,0.0
7,23,97.0,179.0,74.0
5,16,24.0,180.0,8.0
2,10,10.0,181.0,0.0
18,44,106.0,181.0,62.0
8,24,113.0,206.0,89.0
29,73,181.0,210.0,108.0
21,56,113.0,212.0,57.0
10,29,179.0,244.0,150.0
13,33,212.0,253.0,179.0
27,67,180.0,257.0,113.0
11,32,181.0,268.0,149.0
9,25,179.0,299.0,154.0
14,36,253.0,336.0,217.0
12,33,206.0,341.0,173.0
16,39,299.0,386.0,260.0
19,52,341.0,399.0,289.0
17,42,336.0,420.0,294.0
15,39,268.0,423.0,229.0
20,53,399.0,454.0,346.0
22,57,386.0,479.0,329.0
50,129,420.0,525.0,291.0
25,64,454.0,526.0,390.0
24,63,423.0,535.0,360.0
23,62,420.0,552.0,358.0
52,131,530.0,593.0,399.0
30,74,535.0,609.0,461.0
35,85,552.0,642.0,467.0
26,65,530.0,651.0,465.0
31,75,617.0,689.0,542.0
37,92,642.0,705.0,550.0
28,69,526.0,709.0,457.0
32,79,651.0,740.0,572.0
57,136,689.0,755.0,553.0
33,82,689.0,798.0,607.0
34,83,709.0,816.0,626.0
65,147,705.0,817.0,558.0
67,148,798.0,862.0,650.0
36,90,764.0,880.0,674.0
39,97,816.0,895.0,719.0
40,98,817.0,895.0,719.0
38,94,798.0,932.0,704.0
71,157,862.0,947.0,705.0
41,99,880.0,970.0,781.0
44,112,880.0,980.0,768.0
43,110,937.0,994.0,827.0
42,101,895.0,1020.0,794.0
45,113,980.0,1042.0,867.0
74,160,947.0,1043.0,787.0
46,118,994.0,1049.0,876.0
86,182,994.0,1073.0,812.0
47,121,1025.0,1103.0,904.0
48,124,1042.0,1136.0,918.0
49,126,1078.0,1177.0,952.0
51,130,1103.0,1200.0,973.0
53,131,1136.0,1206.0,1005.0
89,191,1136.0,1249.0,945.0
55,133,1103.0,1275.0,970.0
58,139,1206.0,1278.0,1067.0
56,134,1205.0,1313.0,1071.0
54,132,1177.0,1314.0,1045.0
93,205,1249.0,1389.0,1044.0
60,141,1278.0,1405.0,1137.0
59,140,1275.0,1410.0,1135.0
94,206,1314.0,1414.0,1108.0
62,144,1314.0,1449.0,1170.0
61,144,1313.0,1453.0,1169.0
98,211,1389.0,1516.0,1178.0
64,147,1410.0,1530.0,1263.0
69,150,1454.0,1541.0,1304.0
63,147,1405.0,1552.0,1258.0
66,148,1453.0,1593.0,1305.0
68,148,1530.0,1631.0,1382.0
70,157,1552.0,1655.0,1395.0
72,159,1541.0,1664.0,1382.0
73,160,1593.0,1719.0,1433.0
76,162,1655.0,1751.0,1493.0
75,161,1631.0,1768.0,1470.0
79,172,1664.0,1768.0,1492.0
78,168,1719.0,1812.0,1551.0
77,164,1660.0,1814.0,1496.0
81,175,1768.0,1844.0,1593.0
80,172,1751.0,1858.0,1579.0
82,176,1768.0,1861.0,1592.0
83,177,1812.0,1897.0,1635.0
84,180,1849.0,1949.0,1669.0
87,186,1902.0,1990.0,1716.0
85,181,1861.0,2012.0,1680.0
88,188,1949.0,2026.0,1761.0
92,201,1949.0,2053.0,1748.0
91,200,2012.0,2075.0,1812.0
90,197,1990.0,2092.0,1793.0
95,207,2026.0,2144.0,1819.0
99,213,2080.0,2153.0,1867.0
96,208,2053.0,2155.0,1845.0
97,210,2075.0,2170.0,1865.0
100,216,2149.0,2266.0,1933.0
