id,energy_consumption,energy_effective,energy_waste
0,453807.0,441630.0,12177.0
1,453807.0,441630.0,12177.0
2,453807.0,441630.0,12177.0
3,458430.0,444780.0,13650.0
4,450390.0,438270.0,12120.0
5,450390.0,438270.0,12120.0
6,450390.0,438270.0,12120.0
7,453807.0,444150.0,9657.0
8,432702.0,411600.0,21102.0
9,446571.0,424200.0,22371.0
10,453405.0,438690.0,14715.0
11,450390.0,436800.0,13590.0
12,458430.0,446880.0,11550.0
13,458430.0,446880.0,11550.0
14,424059.0,403620.0,20439.0
15,453807.0,438270.0,15537.0
16,458430.0,445620.0,12810.0
17,454410.0,434700.0,19710.0
18,451395.0,426720.0,24675.0
19,429687.0,396060.0,33627.0
20,381648.0,324660.0,56988.0
