id,energy_consumption,energy_effective,energy_waste
0,305772.0,289170.0,16602.0
1,305772.0,289170.0,16602.0
2,305772.0,289170.0,16602.0
3,305772.0,289170.0,16602.0
4,305772.0,288540.0,17232.0
5,305772.0,288540.0,17232.0
6,295923.0,274050.0,21873.0
7,294315.0,273630.0,20685.0
8,300747.0,283080.0,17667.0
9,300747.0,283080.0,17667.0
10,300747.0,283080.0,17667.0
11,304566.0,283500.0,21066.0
12,270597.0,252000.0,18597.0
13,294717.0,280350.0,14367.0
14,280044.0,255570.0,24474.0
15,306576.0,287490.0,19086.0
16,306576.0,287490.0,19086.0
17,300546.0,273420.0,27126.0
18,301350.0,279510.0,21840.0
19,301350.0,280140.0,21210.0
20,281853.0,248220.0,33633.0
21,289692.0,253260.0,36432.0
22,299139.0,270060.0,29079.0
23,291099.0,253260.0,37839.0
24,285270.0,252840.0,32430.0
25,264165.0,230370.0,33795.0
26,251301.0,206430.0,44871.0
